time,x,y,z,yaw,pitch,roll
13.9999999999997,1.75,214.999999999996,0,1.5707963267949,0,0
14.0999999999997,1.75,216.499999999996,0,1.5707963267949,0,0
14.1999999999997,1.75,217.999999999996,0,1.5707963267949,0,0
14.2999999999997,1.75,219.499999999996,0,1.5707963267949,0,0
14.3999999999997,1.75,220.999999999996,0,1.5707963267949,0,0
14.4999999999997,1.75,222.499999999996,0,1.5707963267949,0,0
14.5999999999997,1.75,223.999999999996,0,1.5707963267949,0,0
14.6999999999997,1.75,225.499999999996,0,1.5707963267949,0,0
14.7999999999997,1.75,226.999999999996,0,1.5707963267949,0,0
14.8999999999997,1.75,228.499999999996,0,1.5707963267949,0,0
14.9999999999997,1.75,229.999999999996,0,1.5707963267949,0,0
15.0999999999997,1.75,231.499999999996,0,1.5707963267949,0,0
15.1999999999997,1.75,232.999999999996,0,1.5707963267949,0,0
15.2999999999997,1.75,234.499999999996,0,1.5707963267949,0,0
15.3999999999997,1.75,235.999999999996,0,1.5707963267949,0,0
15.4999999999997,1.75,237.499999999996,0,1.5707963267949,0,0
15.5999999999997,1.75,238.999999999996,0,1.5707963267949,0,0
15.6999999999997,1.75,240.499999999996,0,1.5707963267949,0,0
15.7999999999997,1.75,241.999999999996,0,1.5707963267949,0,0
15.8999999999997,1.75,243.499999999996,0,1.5707963267949,0,0
15.9999999999997,1.75,244.999999999996,0,1.5707963267949,0,0
16.0999999999997,1.75,246.499999999996,0,1.5707963267949,0,0
16.1999999999997,1.75,247.999999999996,0,1.5707963267949,0,0
16.2999999999997,1.75,249.499999999996,0,1.5707963267949,0,0
16.3999999999998,1.75,250.999999999996,0,1.5707963267949,0,0
16.4999999999998,1.75,252.499999999997,0,1.5707963267949,0,0
16.5999999999998,1.75,253.999999999997,0,1.5707963267949,0,0
16.6999999999998,1.75,255.499999999997,0,1.5707963267949,0,0
16.7999999999998,1.75,256.999999999997,0,1.5707963267949,0,0
16.8999999999998,1.75,258.499999999998,0,1.5707963267949,0,0
16.9999999999999,1.75,259.999999999998,0,1.5707963267949,0,0
17.0999999999999,1.75,261.499999999998,0,1.5707963267949,0,0
17.1999999999999,1.75,262.999999999998,0,1.5707963267949,0,0
17.2999999999999,1.75,264.499999999999,0,1.5707963267949,0,0
17.3999999999999,1.75,265.999999999999,0,1.5707963267949,0,0
17.4999999999999,1.75,267.499999999999,0,1.5707963267949,0,0
17.6,1.75,268.999999999999,0,1.5707963267949,0,0
17.7,1.75,270.499999999999,0,1.5707963267949,0,0
17.8,1.75,272,0,1.5707963267949,0,0
17.9,1.75,273.5,0,1.5707963267949,0,0
18,1.75,275,0,1.5707963267949,0,0
18.1,1.75,276.5,0,1.5707963267949,0,0
18.2,1.75,278.000000000001,0,1.5707963267949,0,0
18.3000000000001,1.75,279.500000000001,0,1.5707963267949,0,0
18.4000000000001,1.75,281.000000000001,0,1.5707963267949,0,0
18.5000000000001,1.75,282.500000000001,0,1.5707963267949,0,0
18.6000000000001,1.75,284.000000000002,0,1.5707963267949,0,0
18.7000000000001,1.75,285.500000000002,0,1.5707963267949,0,0
18.8000000000001,1.75,287.000000000002,0,1.5707963267949,0,0
18.9000000000002,1.75,288.500000000002,0,1.5707963267949,0,0
19.0000000000002,1.75,290.000000000003,0,1.5707963267949,0,0
19.1000000000002,1.75,291.500000000003,0,1.5707963267949,0,0
19.2000000000002,1.75,293.000000000003,0,1.5707963267949,0,0
19.3000000000002,1.75,294.500000000003,0,1.5707963267949,0,0
